"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008","iqb_pcr_2008","iqb_factor_2008"
"2565","PEcapoeiras",260380,"2603801",0.549,"PE","capoeiras","Pernambuco",7.28339328219215,5.3300582523321,0,19916,0,19916,0,"Não","Masculino",0,"63",0.180555555555556,0.0529411764705882,0.787037037037037,0.179411764705882,0,0,0,1,"PE","Capoeiras","capoeiras","18948935.29",16.75725830269,0.932287915152424,0.71744397556963
"2566","PEcarnaiba",260390,"2603900",0.583,"PE","carnaiba","Pernambuco",7.25464449851932,5.7745826009628,0,19035,1,19035,1,"Sim","Masculino",1,"52",0.185049019607843,0.114406779661017,0.57843137254902,0.0444915254237288,1,0,0,0,"PE","Carnaiba","carnaiba","18929614.07",16.7562381357616,0.942769352367153,0.735061788743166
"2567","PEcarnaubeira da penha",260392,"2603926",0.573,"PE","carnaubeira da penha","Pernambuco",7.1683025090266,6.0549321825521,0,12270,0,12270,0,"Sim","Masculino",1,"42",0.0570409982174688,0.00333333333333333,0.53475935828877,0.22,0,0,0,1,"PE","Carnaubeira da Penha","carnaubeira da penha","11289720.59",16.2394031873696,0.917490839796976,0.65115112516697
"2568","PEcarpina",260400,"2604007",0.68,"PE","carpina","Pernambuco",7.40004619130681,3.8495091000389,0,67727,0,67727,0,"Sim","Masculino",0,"60",0.147391070467994,0.0942360475754803,0.587950511027434,0.231473010064044,0,0,0,1,"PE","Carpina","carpina","42601698.78",17.5674046879093,0.923359432292887,0.694030383098724
"2570","PEcasinhas",260415,"2604155",0.567,"PE","casinhas","Pernambuco",7.37814008557056,4.59360354961663,0,14675,1,14675,0,"Sim","Masculino",0,"43",0.173913043478261,0.0447761194029851,0.728260869565217,0.14759535655058,0,0,0,1,"PE","Casinhas","casinhas","17297579",16.6660771074787,0.934560721538103,0.718014670393275
"2572","PEcedro",260430,"2604304",0.615,"PE","cedro","Pernambuco",7.17197167335148,6.1767400699783,0,10678,1,10678,1,"Não","Masculino",0,"44",0.111436950146628,0.115168539325843,0.521994134897361,0.300561797752809,0,0,0,1,"PE","Cedro","cedro","12510905.11",16.3421112307452,0.913207630334106,0.667435854767826
"2573","PEcha de alegria",260440,"2604403",0.604,"PE","cha de alegria","Pernambuco",7.39677078178424,3.61172839492552,0,12094,1,12094,0,"Sim","Masculino",0,"53",0.0377358490566038,0.299435028248588,0.278301886792453,0.214689265536723,0,0,0,1,"PE","Cha de Alegria","cha de alegria","13025940.48",16.3824533487552,0.90832359350219,0.638342897296422
"2574","PEcha grande",260450,"2604502",0.599,"PE","cha grande","Pernambuco",7.37360027307901,4.20692892296925,0,17984,1,17984,1,"Sim","Masculino",0,"32",0.0759962928637627,0.0786838340486409,0.647822057460612,0.17310443490701,0,0,0,1,"PE","Cha Grande","cha grande","23647895.4",16.9787846795132,0.921510327604235,0.665332470420412
"2576","PEcorrentes",260470,"2604700",0.536,"PE","correntes","Pernambuco",7.28605471901753,5.29415873139918,0,16733,0,16733,1,"Não","Masculino",1,"41",0.231944444444444,0.0426716141001855,0.748611111111111,0.224489795918367,0,0,0,1,"PE","Correntes","correntes","16907114.92",16.6432450924806,0.933910090134525,0.73800499433742
"2577","PEcortes",260480,"2604809",0.568,"PE","cortes","Pernambuco",7.36019302754785,4.45562554870807,0,11812,1,11812,1,"Não","Masculino",1,"48",0.4,0,0.9,0.109227871939736,0,0,0,1,"PE","Cortes","cortes","19968118.99",16.809647509168,0.962059714822535,0.836777014069293
"2578","PEcumaru",260490,"2604908",0.572,"PE","cumaru","Pernambuco",7.36900192754906,4.49980967033027,0,15099,0,15099,0,"Não","Masculino",1,"44",0.143198090692124,0.018018018018018,0.662291169451074,0.302702702702703,0,0,0,1,"PE","Cumaru","cumaru","16365821.08",16.6107056375888,0.918772166424448,0.684367571125849
"2580","PEcustodia",260510,"2605103",0.594,"PE","custodia","Pernambuco",7.24974796413473,5.71735659468332,0,33537,0,33537,0,"Sim","Masculino",0,"57",0.319294809010774,0,0.944172380019589,0.0591286307053942,0,0,0,1,"PE","Custodia","custodia","28689283.09",17.1720341994962,0.958147915891263,0.802215057316183
"2581","PEdormentes",260515,"2605152",0.589,"PE","dormentes","Pernambuco",7.02713703600222,6.47638757655086,0,16284,0,16284,0,"Sim","Masculino",1,"43",0.232462173314993,0.160356347438753,0.617606602475928,0.247216035634744,0,0,0,1,"PE","Dormentes","dormentes","20041093.17",16.8132953820944,0.92896342184547,0.734059526547212
"2582","PEescada",260520,"2605202",0.632,"PE","escada","Pernambuco",7.38288325630087,3.9269116179219,0,62163,0,62163,0,"Sim","Masculino",1,"45",0.168900804289544,0.0892857142857143,0.550491510277033,0.176136363636364,0,0,0,1,"PE","Escada","escada","52917997.6",17.7842540582487,0.930442337024242,0.711519880828022
"2583","PEexu",260530,"2605301",0.576,"PE","exu","Pernambuco",7.15579434912912,6.28588635642282,0,31236,0,31236,1,"Não","Masculino",0,"36",0.135278514588859,0.0458149779735683,0.752652519893899,0.0581497797356828,0,0,0,1,"PE","Exu","exu","28411905.08",17.1623188082524,0.938295805227503,0.709285791104195
"2584","PEfeira nova",260540,"2605400",0.6,"PE","feira nova","Pernambuco",7.38870503024512,4.04480411666196,0,19957,0,19957,0,"Não","Feminino",1,"47",0.16025641025641,0.075812274368231,0.71025641025641,0.223826714801444,0,0,0,1,"PE","Feira Nova","feira nova","17452732.85",16.6750068046658,0.92580501098839,0.701642538535648
"2585","PEferreiros",260550,"2605509",0.622,"PE","ferreiros","Pernambuco",7.41599355845779,4.36131359307634,0,11397,1,11397,0,"Sim","Feminino",1,"45",0.0835266821345708,0.0607142857142857,0.649651972157773,0.371428571428571,0,0,0,1,"PE","Ferreiros","ferreiros","12091984.99",16.3080533935641,0.905671960199757,0.645623542965142
"2588","PEfrei miguelinho",260580,"2605806",0.576,"PE","frei miguelinho","Pernambuco",7.35927029224057,4.73821395974586,0,14692,0,14692,1,"Não","Masculino",0,"53",0.153577661431065,0.00266666666666667,0.654450261780105,0.442666666666667,0,0,0,1,"PE","Frei Miguelinho","frei miguelinho","12831004.35",16.3673750148998,0.908179683556235,0.673037265516273
"2589","PEgameleira",260590,"2605905",0.602,"PE","gameleira","Pernambuco",7.36505353573032,4.39531297899962,0,27489,1,27489,0,"Sim","Masculino",1,"49",0.266075388026608,0.0947867298578199,0.701773835920177,0.116903633491311,1,0,0,0,"PE","Gameleira","gameleira","22101057.19",16.9111360019954,0.94530070780071,0.767364456747496
"2590","PEgaranhuns",260600,"2606002",0.664,"PE","garanhuns","Pernambuco",7.28536945893453,5.29921696179087,0,130154,1,130154,1,"Sim","Masculino",1,"63",0.193821926105391,0.228371501272265,0.476075105996366,0.139949109414758,0,0,0,1,"PE","Garanhuns","garanhuns","93476522.04",18.3532208615513,0.932499872342808,0.726612682984514
"2591","PEgloria do goita",260610,"2606101",0.604,"PE","gloria do goita","Pernambuco",7.39221023300706,3.82275453766996,0,28243,0,28243,0,"Não","Masculino",1,"54",0.241610738255034,0.0316901408450704,0.76241610738255,0.0686619718309859,0,0,0,1,"PE","Gloria do Goita","gloria do goita","20565571.9",16.8391289686449,0.948591699854727,0.761638441585081
"2592","PEgoiana",260620,"2606200",0.651,"PE","goiana","Pernambuco",7.42482139033758,4.03317812698461,0,74182,0,74182,1,"Sim","Masculino",1,"58",0.0718874273478128,0.017741935483871,0.568981339859284,0.155913978494624,0,0,0,1,"PE","Goiana","goiana","73784729.46",18.1166623502741,0.924147211241357,0.66609409950548
"2593","PEgranito",260630,"2606309",0.595,"PE","granito","Pernambuco",7.14953999904688,6.259141596783,0,6882,0,6882,1,"Não","Masculino",1,"42",0.200534759358289,0.0285714285714286,0.748663101604278,0.253571428571429,0,1,0,0,"PE","Granito","granito","10847272.91",16.1994242616579,0.928570860886319,0.718921778867419
"2595","PEiati",260650,"2606507",0.528,"PE","iati","Pernambuco",7.25617020268745,5.49137277554496,0,18304,0,18304,0,"Não","Masculino",1,"35",0.0810556079170594,0.0159010600706714,0.533459000942507,0.0636042402826855,0,0,0,1,"PE","Iati","iati","23417647.94",16.9690004815431,0.93307447586017,0.681764797108469
"2596","PEibimirim",260660,"2606606",0.552,"PE","ibimirim","Pernambuco",7.22468056990356,5.74869210340481,0,28605,0,28605,1,"Sim","Masculino",1,"44",0.0253682487725041,0.29156010230179,0.319967266775777,0.265984654731458,0,0,0,1,"PE","Ibimirim","ibimirim","24822613.17",17.0272656170496,0.902851791918991,0.626092727643409
"2597","PEibirajuba",260670,"2606705",0.58,"PE","ibirajuba","Pernambuco",7.31751780660816,5.03935231819375,0,7803,0,7803,0,"Não","Masculino",0,"21",0.134529147982063,0.0890688259109312,0.553811659192825,0.364372469635628,0,0,0,1,"PE","Ibirajuba","ibirajuba","9756777.54",16.0934727337892,0.910743304507298,0.671737552255988
"2598","PEigarassu",260680,"2606804",0.665,"PE","igarassu","Pernambuco",7.42008177587436,3.20355912075631,1,98601,0,98601,1,"Não","Masculino",1,"48",0.109684519442406,0.154199475065617,0.559060895084373,0.328083989501312,1,0,0,0,"PE","Igarassu","igarassu","80432681.1",18.2029311329013,0.909650796093504,0.662770204195106
"2599","PEiguaraci",260690,"2606903",0.598,"PE","iguaraci","Pernambuco",7.26983956600838,5.67366685075158,0,12322,0,12322,0,"Não","Masculino",1,"36",0.119842829076621,0.0124610591900312,0.630648330058939,0.155763239875389,0,0,0,1,"PE","Iguaraci","iguaraci","11928567.67",16.2944467256759,0.929183491533202,0.69027622158337
"2600","PEilha de itamaraca",260760,"2607604",0.653,"PE","ilha de itamaraca","Pernambuco",7.42760803530763,3.54269694393586,1,18412,0,18412,1,"Não","Masculino",1,"62",0.1620294599018,0.0179487179487179,0.638297872340426,0.382051282051282,0,0,0,1,"PE","Ilha de Itamaraca","ilha de itamaraca","16529222.98",16.6206404620378,0.913863113963017,0.684340833951818
"2601","PEinaja",260700,"2607000",0.523,"PE","inaja","Pernambuco",7.19811625995213,5.82147661747284,0,14605,0,14605,0,"Sim","Masculino",1,"41",0.225501770956316,0.0244274809160305,0.77331759149941,0.00152671755725191,0,0,0,1,"PE","Inaja","inaja","15956223.91",16.5853595248746,0.952916531608101,0.7616651034068
"2602","PEingazeira",260710,"2607109",0.608,"PE","ingazeira","Pernambuco",7.28081426842123,5.66007437489356,0,4565,0,4565,0,"Não","Masculino",0,"49",0.173913043478261,0.0474137931034483,0.775919732441472,0.133620689655172,0,0,0,1,"PE","Ingazeira","ingazeira","7290204.73",15.8020421872668,0.935695357803387,0.719652734311432
"2604","PEipubi",260730,"2607307",0.55,"PE","ipubi","Pernambuco",7.12142206729222,6.36647044773144,0,26973,0,26973,0,"Sim","Masculino",0,"41",0.0510440835266821,0.0239316239316239,0.452436194895592,0.194871794871795,0,0,0,1,"PE","Ipubi","ipubi","33003344.9",17.3121194749002,0.918509943669414,0.650882741389383
"2605","PEitacuruba",260740,"2607406",0.595,"PE","itacuruba","Pernambuco",7.14265347299352,6.06224914582594,0,4297,0,4297,0,"Sim","Masculino",0,"47",0.154696132596685,0,0.361878453038674,0.198473282442748,0,0,0,1,"PE","Itacuruba","itacuruba","15110860.5",16.5309242816678,0.929381152351487,0.702839110434056
"2606","PEitaiba",260750,"2607505",0.51,"PE","itaiba","Pernambuco",7.22274848392623,5.69272152729678,0,27576,0,27576,0,"Sim","Masculino",0,"43",0.14505893019039,0.147448015122873,0.479601087941976,0.44234404536862,0,0,0,1,"PE","Itaiba","itaiba","25415170.49",17.0508568170838,0.903595362508283,0.666965225876874
"2607","PEitambe",260765,"2607653",0.575,"PE","itambe","Pernambuco",7.42453514103634,4.33125951762023,0,36049,0,36049,1,"Sim","Masculino",1,"70",0.13023610053313,0.390654205607477,0.407463823305407,0.235514018691589,0,0,0,1,"PE","Itambe","itambe","34563176.33",17.3582994053736,0.913598173964749,0.681180118426651
"2608","PEitapetim",260770,"2607703",0.592,"PE","itapetim","Pernambuco",7.31069052301442,5.58082356725575,0,14140,0,14140,0,"Sim","Masculino",0,"42",0.312781954887218,0.0831234256926952,0.596992481203008,0.206549118387909,1,0,0,0,"PE","Itapetim","itapetim","1915923.99",14.465710565536,0.942645718797316,0.780259875207553
"2609","PEitapissuma",260775,"2607752",0.633,"PE","itapissuma","Pernambuco",7.42297125104942,3.43204984514492,1,24026,0,24026,1,"Não","Masculino",0,"35",0.116883116883117,0.0873655913978495,0.603896103896104,0.353494623655914,0,0,0,1,"PE","Itapissuma","itapissuma","30280201.59",17.2260046440411,0.909925479191297,0.664193056789039
"2611","PEjaboatao dos guararapes",260790,"2607901",0.717,"PE","jaboatao dos guararapes","Pernambuco",7.40384079922637,2.78192004966867,1,678346,1,678346,1,"Não","Masculino",0,"58",0.222783389450056,0.00588730025231287,0.667227833894501,0.299747687132044,0,0,0,1,"PE","Jaboatao dos Guararapes","jaboatao dos guararapes","411313379.3",19.8348659619689,0.927450100119127,0.724865533577756
"2612","PEjaqueira",260795,"2607950",0.575,"PE","jaqueira","Pernambuco",7.33529494140861,4.82959291880068,0,12560,0,12560,0,"Sim","Masculino",0,"36",0.113737075332349,0,0.218611521418021,0.797297297297297,0,0,0,1,"PE","Jaqueira","jaqueira","13099359.79",16.3880739159848,0.873664578813658,0.610636609308244
"2614","PEjatoba",260805,"2608057",0.645,"PE","jatoba","Pernambuco",7.15409959893338,5.97393683023977,0,14342,1,14342,0,"Não","Masculino",0,"62",0.15564738292011,0.0913978494623656,0.512396694214876,0.263440860215054,0,0,0,1,"PE","Jatoba","jatoba","13873873.72",16.4455180409687,0.921522581917675,0.694391580812011
"2617","PEjucati",260825,"2608255",0.55,"PE","jucati","Pernambuco",7.2932557466707,5.25316308454093,0,10965,0,10965,0,"Não","Masculino",0,"62",0.174468085106383,0.22742474916388,0.636170212765957,0.177257525083612,0,0,0,1,"PE","Jucati","jucati","11853294.55",16.2881164080018,0.927340904113066,0.712437267858311
"2618","PEjupi",260830,"2608305",0.575,"PE","jupi","Pernambuco",7.2976125493494,5.21455525044271,0,14274,0,14274,0,"Não","Feminino",1,"55",0.254961832061069,0.0906921241050119,0.63969465648855,0.0835322195704057,0,0,0,1,"PE","Jupi","jupi","12648386.18",16.3530401902959,0.947146490094117,0.765823007603417
"2619","PEjurema",260840,"2608404",0.509,"PE","jurema","Pernambuco",7.31464603703498,5.05343932308782,0,15396,0,15396,0,"Sim","Masculino",0,"58",0.105721393034826,0.160427807486631,0.465174129353234,0.363636363636364,0,0,0,1,"PE","Jurema","jurema","14565500.64",16.4941663205965,0.90602577201208,0.656447879603381
"2620","PElagoa do carro",260845,"2608453",0.609,"PE","lagoa do carro","Pernambuco",7.39662972897812,3.98229505841348,0,15044,1,15044,1,"Não","Feminino",1,"53",0.411192214111922,0.0871212121212121,0.642335766423358,0.357954545454545,0,0,0,1,"PE","Lagoa do Carro","lagoa do carro","15660240.7",16.5666356187792,0.939538555045724,0.81155154490583
"2621","PElagoa do ouro",260860,"2608602",0.525,"PE","lagoa do ouro","Pernambuco",7.27784878990976,5.34977064813695,0,12136,0,12136,0,"Não","Masculino",0,"35",0.243827160493827,0.07421875,0.790123456790123,0.03125,0,0,0,1,"PE","Lagoa do Ouro","lagoa do ouro","15469059.33",16.5543524146242,0.950937948874141,0.766689190692641
"2622","PElagoa dos gatos",260870,"2608701",0.551,"PE","lagoa dos gatos","Pernambuco",7.33145315535136,4.87275158673287,0,16454,0,16454,0,"Sim","Masculino",1,"71",0.0133511348464619,0.226277372262774,0.365821094793057,0.208029197080292,0,0,0,1,"PE","Lagoa dos Gatos","lagoa dos gatos","14358523.06",16.4798542653199,0.908303842512214,0.627810961210532
"2623","PElagoa grande",260875,"2608750",0.597,"PE","lagoa grande","Pernambuco",7.02316216048558,6.40029066734833,0,22121,1,22121,1,"Não","Feminino",1,"49",0.152,0.155210643015521,0.515428571428571,0.215077605321508,0,0,0,1,"PE","Lagoa Grande","lagoa grande","27256815.81",17.1208141692663,0.923663507105806,0.697536569658446
"2625","PElimoeiro",260890,"2608909",0.663,"PE","limoeiro","Pernambuco",7.38816705505939,4.18570756823607,0,57203,1,57203,0,"Não","Masculino",0,"43",0.132317073170732,0.0723488602576809,0.615243902439024,0.110009910802775,0,0,0,1,"PE","Limoeiro","limoeiro","37345174.63",17.4357142678904,0.932844094585878,0.701259703315987
"2626","PEmacaparana",260900,"2609006",0.609,"PE","macaparana","Pernambuco",7.40041896877826,4.43034049495243,0,23907,1,23907,1,"Sim","Masculino",0,"39",0.160233918128655,0.00542005420054201,0.863157894736842,0.0867208672086721,0,0,0,1,"PE","Macaparana","macaparana","23387154",16.9676974552274,0.939424202662434,0.718919167077831
"2627","PEmachados",260910,"2609105",0.578,"PE","machados","Pernambuco",7.39185903260665,4.39370813944772,0,11662,1,11662,0,"Sim","Masculino",1,"37",0.118043844856661,0.0574712643678161,0.586846543001686,0.39367816091954,0,0,0,1,"PE","Machados","machados","12265564",16.3223062191262,0.907358090204121,0.66034812776506
"2628","PEmanari",260915,"2609154",0.487,"PE","manari","Pernambuco",7.20843007920349,5.76387362086649,0,17639,0,17639,0,"Sim","Masculino",0,"50",0,0.0616883116883117,0.367103694874851,0.977272727272727,0,0,0,1,"PE","Manari","manari","15072267.32",16.5283670118406,0.844988232707267,0.531179090851689
"2629","PEmaraial",260920,"2609204",0.534,"PE","maraial","Pernambuco",7.33018238230153,4.89372687585053,0,12473,0,12473,1,"Não","Masculino",0,"44",0.0646153846153846,0,0.276923076923077,2.61111111111111,0,0,0,1,"PE","Maraial","maraial","12699722.14",16.3570906724493,0.712538013290342,0.369016740976691
"2630","PEmoreilandia",261430,"2614303",0.6,"PE","moreilandia","Pernambuco",7.15867740810157,6.2472108069662,0,10643,0,10643,1,"Não","Masculino",0,"46",0.291311754684838,0,0.889267461669506,0.124521072796935,0,0,0,1,"PE","Moreilandia","moreilandia","12256617.64",16.3215765646013,0.94966784682241,0.78033262313589
"2631","PEmoreno",260940,"2609402",0.652,"PE","moreno","Pernambuco",7.39925740065314,3.19171015679543,1,55102,1,55102,1,"Sim","Masculino",1,"65",0.153172866520788,0.0232558139534884,0.37636761487965,0.134883720930233,0,0,0,1,"PE","Moreno","moreno","59125529.77",17.8951733649054,0.934097902814249,0.709385191857123
"2633","PEolinda",260960,"2609600",0.735,"PE","olinda","Pernambuco",7.41658892006733,1.7509374747078,1,394850,1,394850,1,"Não","Masculino",1,"50",0.418615107913669,0,0.831834532374101,0.135405405405405,0,0,0,1,"PE","Olinda","olinda","293693410.2",19.4980469587363,0.961703441252436,0.843000115008295
"2634","PEorobo",260970,"2609709",0.61,"PE","orobo","Pernambuco",7.38467245449694,4.46049117461865,0,22244,0,22244,1,"Sim","Masculino",0,"67",0.188415910676902,0.0478036175710594,0.540125610607118,0.537467700258398,0,0,0,1,"PE","Orobo","orobo","24723239.52",17.0232542305113,0.902402693164393,0.678634355343757
"2635","PEoroco",260980,"2609808",0.61,"PE","oroco","Pernambuco",7.09416845367935,6.25996380014299,0,13968,0,13968,1,"Não","Masculino",0,"46",0.192307692307692,0.0974358974358974,0.714285714285714,0.0820512820512821,0,0,0,1,"PE","Oroco","oroco","14237903.5",16.4714182269857,0.940714995017483,0.734431506469333
"2636","PEouricuri",260990,"2609907",0.572,"PE","ouricuri","Pernambuco",7.11023070856789,6.35097297294271,0,66077,0,66077,1,"Não","Masculino",0,"26",0.243339253996448,0.123152709359606,0.540852575488455,0.110016420361248,0,0,0,1,"PE","Ouricuri","ouricuri","45328250.85",17.6294410351441,0.942843120978815,0.756404852554281
