"code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008"
"BAnazare",292250,"2922508",0.641,"BA","nazare","Bahia",6.91514788620163,4.00660564791409,1,27350,0,27350,1,"Não","Masculino",0,"46",0.0858778625954199,0.0300120048019208,0.794847328244275,0.12484993997599,0,0,0,1,"BA","Nazare","nazare","21656931.24",16.8908361108294
"BAnordestina",292265,"2922656",0.56,"BA","nordestina","Bahia",6.97743991114749,5.55624874334791,0,12599,0,12599,0,"Não","Masculino",0,"53",0.00325732899022801,0.00996677740863787,0.490228013029316,0.12624584717608,0,0,0,1,"BA","Nordestina","nordestina","14380064.83",16.4813534185919
"BAnova canaa",292270,"2922706",0.545,"BA","nova canaa","Bahia",6.73631431328439,5.59281366930749,0,19866,0,19866,0,"Sim","Masculino",1,"62",0.0690476190476191,0,0.964285714285714,0.037037037037037,0,0,0,1,"BA","Nova Canaa","nova canaa","15780504.5",16.5742858437201
"BAnova fatima",292273,"2922730",0.597,"BA","nova fatima","Bahia",6.91705193088723,5.27063779744129,0,7930,1,7930,1,"Não","Masculino",0,"55",0.0798722044728434,0,0.792332268370607,0.161290322580645,0,0,0,1,"BA","Nova Fatima","nova fatima","11165919.23",16.2283767712601
"BAnova ibia",292275,"2922755",0.57,"BA","nova ibia","Bahia",6.82342757045807,5.02703343990589,0,7047,0,7047,0,"Sim","Masculino",0,"43",0.035799522673031,0.136904761904762,0.400954653937947,0.238095238095238,0,0,0,1,"BA","Nova Ibia","nova ibia","9153321.41",16.0296273670131
"BAnova itarana",292280,"2922805",0.524,"BA","nova itarana","Bahia",6.80255030678236,5.12942523006574,0,7762,0,7762,1,"Sim","Masculino",0,"44",0.0125,0.0382513661202186,0.571875,0.0819672131147541,0,0,0,1,"BA","Nova Itarana","nova itarana","7430132.37",15.8210542321476
"BAnova soure",292290,"2922904",0.555,"BA","nova soure","Bahia",7.03822198023381,5.26413991474645,0,26666,0,26666,0,"Não","Masculino",0,"44",0.0947368421052632,0.00401606425702811,0.873684210526316,0.123159303882195,0,0,0,1,"BA","Nova Soure","nova soure","22911628.87",16.9471551505492
"BAnovo horizonte",292303,"2923035",0.597,"BA","novo horizonte","Bahia",6.55572666696314,5.98343237541072,0,10860,0,10860,0,"Sim","Masculino",1,"66",0.107305936073059,0.0171990171990172,0.929223744292237,0.058968058968059,1,1,1,0,"BA","Novo Horizonte","novo horizonte","10539146.93",16.1706071613693
"BAnovo triunfo",292305,"2923050",0.554,"BA","novo triunfo","Bahia",7.08739825157033,5.68809337519156,0,14666,0,14666,0,"Sim","Masculino",0,"34",0.04,0,0.657777777777778,0.398648648648649,0,0,0,1,"BA","Novo Triunfo","novo triunfo","12061911.87",16.3055632665495
"BAolindina",292310,"2923100",0.559,"BA","olindina","Bahia",7.04508818668324,5.1896179496247,0,24516,0,24516,1,"Não","Masculino",0,"48",0.0835322195704057,0,0.863961813842482,0.157458563535912,0,0,0,1,"BA","Olindina","olindina","22570718.86",16.9321639985302
"BAoliveira dos brejinhos",292320,"2923209",0.554,"BA","oliveira dos brejinhos","Bahia",6.500688889507,6.17644922132142,0,23436,0,23436,1,"Sim","Masculino",0,"48",0.01875,0,0.91125,0.0178326474622771,0,0,0,1,"BA","Oliveira dos Brejinhos","oliveira dos brejinhos","21523274.34",16.8846454350294
"BAourolandia",292335,"2923357",0.56,"BA","ourolandia","Bahia",6.81716295258499,5.87899549221286,0,16933,1,16933,1,"Sim","Masculino",1,"51",0.0725388601036269,0.0110497237569061,0.625215889464594,0.290055248618785,0,0,0,1,"BA","Ourolandia","ourolandia","18103579.92",16.7116202623144
"BApalmas de monte alto",292340,"2923407",0.586,"BA","palmas de monte alto","Bahia",6.2896413566524,6.25931374180604,0,21896,0,21896,0,"Sim","Masculino",0,"50",0.215827338129496,0,0.733812949640288,0.0686274509803922,0,0,0,1,"BA","Palmas de Monte Alto","palmas de monte alto","20822232.12",16.8515318257791
"BApalmeiras",292350,"2923506",0.643,"BA","palmeiras","Bahia",6.65429426271459,5.81173961616129,0,8358,0,8358,1,"Sim","Masculino",1,"45",0,0,0.566137566137566,0.186915887850467,0,0,0,1,"BA","Palmeiras","palmeiras","8176094.6",15.9167251618088
"BAparamirim",292360,"2923605",0.615,"BA","paramirim","Bahia",6.49999754481409,6.00871490051451,0,20756,0,20756,1,"Não","Masculino",1,"48",0.00336700336700337,0.0431372549019608,0.286195286195286,0.0862745098039216,0,0,0,1,"BA","Paramirim","paramirim","20426475.04",16.8323424134835
"BAparatinga",292370,"2923704",0.59,"BA","paratinga","Bahia",6.42337682523099,6.22967403509456,0,29693,0,29693,0,"Não","Masculino",1,"30",0.0812603648424544,0,0.749585406301824,0.190265486725664,0,0,0,1,"BA","Paratinga","paratinga","28127454.01",17.1522566683714
"BAparipiranga",292380,"2923803",0.577,"BA","paripiranga","Bahia",7.11285705179558,5.57405336798142,0,29459,0,29459,0,"Não","Masculino",0,"30",0.0953846153846154,0.038659793814433,0.596923076923077,0.275773195876289,0,0,0,1,"BA","Paripiranga","paripiranga","20336594.01",16.8279324817605
"BApau brasil",292390,"2923902",0.583,"BA","pau brasil","Bahia",6.78808170738832,5.71445861465344,0,12418,0,12418,0,"Sim","Masculino",0,"48",0.0667779632721202,0.00180505415162455,0.924874791318865,0.0722021660649819,0,0,0,1,"BA","Pau Brasil","pau brasil","11916653.71",16.2934474511629
"BApaulo afonso",292400,"2924009",0.674,"BA","paulo afonso","Bahia",7.1460159881002,5.98504397930506,0,105837,0,105837,1,"Não","Masculino",0,"55",0.179287015352589,0.253295128939828,0.454072339318241,0.0813753581661891,0,0,0,1,"BA","Paulo Afonso","paulo afonso","130055646.5",18.6834729668326
"BApe de serra",292405,"2924058",0.587,"BA","pe de serra","Bahia",6.90706504082258,5.15957240687063,0,14683,0,14683,0,"Não","Masculino",0,"70",0.186440677966102,0.0145278450363196,0.875,0.0121065375302663,0,0,0,1,"BA","Pe de Serra","pe de serra","8944159.75",16.0065113353535
"BApedrao",292410,"2924108",0.588,"BA","pedrao","Bahia",6.98418840301677,4.52753291626094,0,7525,0,7525,0,"Não","Masculino",1,"62",0.0124223602484472,0,0.409937888198758,0.0454545454545455,0,0,0,1,"BA","Pedrao","pedrao","3213637.98",14.9829141804787
"BApedro alexandre",292420,"2924207",0.513,"BA","pedro alexandre","Bahia",7.14058774084359,5.81591997459305,0,17643,0,17643,1,"Não","Masculino",0,"53",0.052790346907994,0,0.894419306184012,0.0590219224283305,0,0,0,1,"BA","Pedro Alexandre","pedro alexandre","18318744.33",16.7234353739224
"BApiata",292430,"2924306",0.571,"BA","piata","Bahia",6.58532992138609,5.86901438735142,0,18532,0,18532,0,"Sim","Masculino",1,"53",0.00455580865603645,0.0128440366972477,0.620728929384966,0.0807339449541284,0,0,0,1,"BA","Piata","piata","20364896.55",16.829323219258
"BApilao arcado",292440,"2924405",0.506,"BA","pilao arcado","Bahia",6.7693434248276,6.30272885981732,0,34144,0,34144,1,"Não","Masculino",1,"49",0.0387351778656126,0.00601805416248746,0.788142292490119,0.250752256770311,0,0,0,1,"BA","Pilao Arcado","pilao arcado","33518023.84",17.3275938771863
"BApindai",292450,"2924504",0.603,"BA","pindai","Bahia",6.36414816569177,6.17744606473342,0,15759,0,15759,0,"Sim","Masculino",0,"52",0.107317073170732,0.00743494423791822,0.87479674796748,0.050185873605948,0,0,0,1,"BA","Pindai","pindai","15141804.97",16.5329700174938
"BApintadas",292465,"2924652",0.612,"BA","pintadas","Bahia",6.8791500219718,5.29370675399035,0,10831,1,10831,0,"Sim","Masculino",0,"43",0.0103950103950104,0.00606060606060606,0.343035343035343,0.206060606060606,1,1,1,0,"BA","Pintadas","pintadas","13303992.92",16.403574767684
"BApirai do norte",292467,"2924678",0.533,"BA","pirai do norte","Bahia",6.85253850834421,4.85717326598285,0,8975,0,8975,0,"Não","Masculino",0,"48",0.0816993464052288,0.0198019801980198,0.495098039215686,0.0825082508250825,0,0,0,1,"BA","Pirai do Norte","pirai do norte","5770146.26",15.5682079865166
"BApiripa",292470,"2924702",0.575,"BA","piripa","Bahia",6.51076416495335,6.0153763671543,0,13597,0,13597,1,"Não","Masculino",0,"34",0.0130039011703511,0.012987012987013,0.600780234070221,0.0194805194805195,0,0,0,1,"BA","Piripa","piripa","11307882.14",16.2410105750317
